plaspe_id,plaspe_type_nom,adresse,plaspe_barrette_id,plaspe_datecre,plaspe_peint_date,plaspe_arrete_num,plaspe_sign_horiz_etat,plaspe_sign_vert_etat,geo_point_2d
4265,PMR,"3 TER Quai Stéphane Jay",540,20230510000000,,,Dégradé,Absent,"45.19310701354146,5.725862852082538"
1055,PMR,"21 Rue des Bergers",6704,20111003000000,,,"Bon Etat","Bon Etat","45.1860097690308,5.722374932506933"
838,Livraison,"2 Rue Champollion",427,20230315000000,,,"Bon Etat","Bon Etat","45.18859733614402,5.734439942045833"
1011,PMR,"9 Rue Ninon Vallin",,20110928000000,,,,,"45.17103235948359,5.739234622317744"
1152,Livraison,"33 Boulevard Joseph Vallier",5919,20111102000000,,,"Bon Etat","Bon Etat","45.17999592992092,5.710714243274392"
548,PMR,"33 Boulevard Joseph Vallier",5919,20110502000000,,,"Bon Etat","Bon Etat","45.179997675907984,5.710850427816422"
907,Livraison,"29 Avenue Albert 1er de Belgique",7582,,,,"Bon Etat","Bon Etat","45.18185163727973,5.72986396959052"
1436,PMR,"2 Rue Aimé Césaire",3659,20120101000000,,,"Bon Etat","Bon Etat","45.17256888661658,5.706628637459468"
3910,Livraison,"28 Cours Berriat",6835,20230406000000,,,"Bon Etat","Bon Etat","45.18798239366056,5.720538161223622"
102,PMR,"28 Cours Berriat",6835,20080717000000,,,"Bon Etat","Bon Etat","45.18797902074188,5.720599194830967"
3442,Livraison,"10 Rue Mozart",6119,20230214000000,,,Erroné,"Bon Etat","45.18521058230113,5.709248094344352"
3441,"Vélos électriques et trotinettes en libre-service","10 Rue Mozart",6119,20230214000000,,,"Bon Etat",,"45.18529870954991,5.709256256360174"
801,Livraison,"10 Rue Mozart",6119,20230214000000,,,Erroné,"Bon Etat","45.18525444133558,5.709252156400798"
310,PMR,"3 Rue Marius Blanchet",4421,20080717000000,,,"Bon Etat","Bon Etat","45.1786908161896,5.750807977826453"
4378,"Vélos électriques et trotinettes en libre-service","3 Rue Dominique Villars",456,20230524000000,,,"Bon Etat",,"45.18959332909588,5.734001385792025"
3940,Livraison,"110 Cours Jean Jaurès",2241,20230417000000,,,"Bon Etat","Bon Etat","45.181907788445045,5.7167711500186105"
794,Livraison,"110 Cours Jean Jaurès",2241,20140805000000,,,"Bon Etat","Bon Etat","45.181955258298764,5.716787112082807"
3451,"Vélos électriques et trotinettes en libre-service","14 BIS Rue Raspail",5500,20230215000000,,,"Bon Etat",,"45.1827465392265,5.7090545341548316"
711,PMR,"102 Avenue La Bruyère",1254,,,,"Bon Etat","Bon Etat","45.16651876156376,5.7253392269883125"
1332,Livraison,"55 Boulevard Clemenceau",,20120910000000,,,,,"45.1830085676323,5.737289837731202"
2865,PMR,"13 Place Valentin Hauy",4347,20140428000000,,,"Bon Etat","Bon Etat","45.184714501752296,5.730562189682157"
3900,Livraison,"13 Place Valentin Hauy",4350,20230405000000,,,Dégradé,"Bon Etat","45.18508302430326,5.730952168668171"
3899,PMR,"13 Place Valentin Hauy",4351,20230405000000,,,"Bon Etat","Bon Etat","45.18515012854867,5.730898853267069"
1421,"Dépose minute","7 Rue Hoche",6662,20120914000000,,,"Bon Etat","Bon Etat","45.18545437967491,5.727559476848145"
3851,PMR,"46 Boulevard Maréchal Foch",726,20230405000000,,,"Bon Etat","Bon Etat","45.18080373719231,5.721256979381842"
1048,Livraison,"46 Boulevard Maréchal Foch",726,20111003000000,,,"Bon Etat","Bon Etat","45.18079662210747,5.721158745459067"
509,PMR,"46 Boulevard Maréchal Foch",726,20230405000000,,,"Bon Etat","Bon Etat","45.180807604278314,5.721310370533846"
3953,"Vélos électriques et trotinettes en libre-service","22 Rue Charrel",6900,20230418000000,,,"Bon Etat",,"45.182429309446505,5.712941020609391"
405,PMR,"22 Rue Charrel",6900,20120901000000,,,"Bon Etat","Bon Etat","45.18244481302111,5.712807050285854"
3955,Livraison,"15 Rue Charrel",6907,20230418000000,,,"Bon Etat","Bon Etat","45.1821213809352,5.715023986996563"
3954,Livraison,"15 Rue Charrel",6907,20230418000000,,,"Bon Etat","Bon Etat","45.18211389885222,5.715088147421731"
773,Livraison,"15 Rue Charrel",6907,20120901000000,,,"Bon Etat","Bon Etat","45.18210630877608,5.715153233578888"
666,PMR,"11 Avenue Malherbe",4938,,,,"Bon Etat","Bon Etat","45.170060108643405,5.738151252886244"
3555,PMR,"18 Avenue Saint Roch",5166,20230313000000,,,Dégradé,"Bon Etat","45.19154772109943,5.738829755979213"
1119,PMR,"18 Avenue Saint Roch",5165,20111003000000,,,"Bon Etat","Bon Etat","45.19170944860413,5.739112064175663"
324,PMR,"26 Rue Alfred de Musset",1277,20080717000000,,,"Bon Etat","Bon Etat","45.164670397284986,5.725043082785545"
385,PMR,"15 Rue Ampère",3300,20080520000000,,,"Bon Etat","Bon Etat","45.18711170898797,5.70589975492331"
3740,"Vélos électriques et trotinettes en libre-service","41 Boulevard Gambetta",4686,20230328000000,,,"Bon Etat",,"45.1851617187457,5.725423231951398"
175,PMR,"17 Rue de la République",519,20080717000000,,,"Bon Etat","Bon Etat","45.190538739727394,5.730166167754603"
4214,Autopartage,"1 Rue de Palanka",557,20230504000000,,,"Bon Etat","Bon Etat","45.1914073097128,5.724070489399417"
4213,Autopartage,"1 Rue de Palanka",557,20230504000000,,,"Bon Etat","Bon Etat","45.19146133414026,5.724055365103012"
821,Consulat,"6 Rue Alexandre 1er de Yougoslavie",7237,20150227000000,,,"Bon Etat","Bon Etat","45.19098277498351,5.724393461196387"
1428,Taxi,"176 Cours de la Libération et du Général de Gaulle",,20121023000000,,,,,"45.16450858370508,5.710693217881819"
725,PMR,"44 Allée des Romantiques",5226,,,,"Bon Etat","Bon Etat","45.166334551458625,5.725450253927866"
467,PMR,"2 Rue Doudart de Lagrée",808,20080502000000,,,Dégradé,"Bon Etat","45.18488323077708,5.722110695688571"
1492,"Dépose minute","107 Rue de Stalingrad",,20121109000000,,,,,"45.172066545263355,5.724544726729"
283,PMR,"107 Rue de Stalingrad",1394,20080717000000,,,"Bon Etat","Bon Etat","45.17194355292421,5.72450721242148"
586,PMR,"60 BIS Rue des Alliés",5462,20130610000000,,,"Bon Etat","Bon Etat","45.17148855516718,5.725218609191698"
207,PMR,"9 Rue Charles Péguy",3750,20080717000000,,,"Bon Etat","Bon Etat","45.17872545856966,5.714290368152124"
279,PMR,"11 Rue de Stalingrad",2932,20080717000000,,,"Bon Etat","Bon Etat","45.18104765467019,5.726798182687845"
4415,Taxi,"9 Rue de Stalingrad",7558,20230609000000,,,"Bon Etat","Bon Etat","45.181350392722045,5.7268869733454535"
4414,Taxi,"9 Rue de Stalingrad",7558,20230609000000,,,"Bon Etat","Bon Etat","45.18145321666623,5.726916364556744"
4413,Taxi,"9 Rue de Stalingrad",7558,20230609000000,,,"Bon Etat","Bon Etat","45.18150895069131,5.726932295624051"
1430,Taxi,"9 Rue de Stalingrad",7558,20121023000000,,,"Bon Etat","Bon Etat","45.18139987569498,5.726901117552254"
3628,Livraison,"3 Rue Voltaire",2081,20230320000000,,,"Bon Etat",Absent,"45.190721032280265,5.732378692475222"
3627,Livraison,"3 Rue Voltaire",2081,20230320000000,,,"Bon Etat",Absent,"45.19076102624603,5.732449995721188"
3671,PMR,"12 Rue Servan",6586,20230322000000,,,"Bon Etat","Bon Etat","45.191237586573145,5.73317495994751"
2504,Autopartage,"23 Rue Pierre Sémard",5615,20130924000000,,,"Bon Etat","Bon Etat","45.189798855793875,5.713157426061362"
4189,Autopartage,"23 Rue Pierre Sémard",5615,20230503000000,,,"Bon Etat","Bon Etat","45.18977759926207,5.713152373993134"
1292,"Transport de fond","6 Rue Clot Bey",633,20120418000000,,,"Bon Etat",Absent,"45.19006661084374,5.724034105744556"
4222,Livraison,"3 Rue Clot Bey",7239,20230504000000,,,"Bon Etat","Bon Etat","45.189957689168445,5.723989832896865"
4221,Livraison,"3 Rue Clot Bey",7239,20230504000000,,,"Bon Etat","Bon Etat","45.18999060502755,5.72404715930466"
4220,Livraison,"3 Rue Clot Bey",7239,20230504000000,,,"Bon Etat","Bon Etat","45.19002636390435,5.724109437256786"
584,PMR,"13 Avenue Albert 1er de Belgique",5169,20090201000000,,,"Bon Etat","Bon Etat","45.18172872779439,5.732164434000102"
3620,PMR,"1 Place Jean Achard",5343,20230317000000,,,"Bon Etat","Bon Etat","45.18916348260455,5.729389534278277"
3619,PMR,"1 Place Jean Achard",5344,20230317000000,,,"Bon Etat","Bon Etat","45.18913927449942,5.729501785323936"
835,Livraison,"2 Rue Casimir Périer",6621,20230322000000,,,Dégradé,"Bon Etat","45.188194494641,5.729893776056876"
590,PMR,"2 Rue Colonel Driant",4939,,,,Absent,"Bon Etat","45.183284356054536,5.734109291221257"
645,PMR,"2 Rue Colonel Driant",657,,,,Absent,"Bon Etat","45.183367212562125,5.734177668007458"
2644,PMR,"2 Quai Perrière",7358,20131220000000,,,"Bon Etat","Bon Etat","45.194686107081345,5.728541777431316"
2645,Livraison,"6 Quai Perrière",7358,20131220000000,,,"Bon Etat","Bon Etat","45.19461039580246,5.728317699063277"
4297,Livraison,"6 Quai Perrière",7358,20230511000000,,,"Bon Etat","Bon Etat","45.194548437484364,5.728134325960132"
4296,Livraison,"6 Quai Perrière",7358,20230511000000,,,"Bon Etat","Bon Etat","45.194570859679985,5.728200687001636"
4295,Livraison,"6 Quai Perrière",7358,20230511000000,,,"Bon Etat","Bon Etat","45.19459264905265,5.728265175290796"
4454,PMR,"68 Rue Joseph Bouchayer",7701,20230616000000,,,"Bon Etat",Absent,"45.17773313978124,5.707651022466529"
1017,PMR,"2 Rue Dupleix",,20110928000000,,,,,"45.17859342079808,5.744351489674056"
1016,Livraison,"22 Rue André Argouges",,20110928000000,,,,,"45.177515207000845,5.743223752862853"
4472,Livraison,"45 Rue Général Ferrié",5581,20230620000000,,,"Bon Etat","Bon Etat","45.176506435403496,5.7246700010052"
1352,Livraison,"45 Rue Général Ferrié",5581,20120910000000,,,"Bon Etat","Bon Etat","45.17654474820652,5.724657750234504"
530,PMR,"59 Rue Albert Reynier",4462,,,,Absent,"Bon Etat","45.16666648819853,5.705820523135768"
528,PMR,"59 Rue Albert Reynier",4462,,,,Absent,"Bon Etat","45.16691189671833,5.705335144290089"
271,PMR,"7 Rue du Mont Aiguille",909,20080717000000,,,"Bon Etat","Bon Etat","45.160909342705274,5.719278372179673"
724,PMR,"27 Rue Pascal",5868,,,,"Bon Etat","Bon Etat","45.167994077008544,5.7353095552793"
3699,Livraison,"5 Place Championnet",4908,20230323000000,,,"Bon Etat","Bon Etat","45.185295302268685,5.72256924220985"
836,Livraison,"5 Place Championnet",4908,20080502000000,,,"Bon Etat","Bon Etat","45.18527051634805,5.722501079839699"
1684,Livraison,"16 Rue des Eaux Claires",4436,20130613000000,,,"Bon Etat","Bon Etat","45.178204853697345,5.710364428967627"
718,PMR,"22 Rue des Maquis de l'Oisans",1250,,,,"Bon Etat","Bon Etat","45.1646311871634,5.722981734813414"
3024,"Bornes de recharge électrique","8 Place Victor Hugo",2174,20140923000000,,,"Bon Etat",Absent,"45.18895692492963,5.7237782578901015"
3920,Autopartage,"8 Place Victor Hugo",2174,20230407000000,,,Erroné,"Bon Etat","45.18888775412065,5.723855407492837"
3919,Autopartage,"8 Place Victor Hugo",2174,20230407000000,,,Erroné,"Bon Etat","45.188924008865335,5.7238149708248685"
2346,Autopartage,"8 Place Victor Hugo",6841,20130627000000,,,Dégradé,Dégradé,"45.188915027139785,5.723704248427488"
3912,PMR,"32 Cours Berriat",6836,20230406000000,,,"Bon Etat","Bon Etat","45.18800268614162,5.720200026370789"
3911,PMR,"32 Cours Berriat",6836,20230406000000,,,"Bon Etat","Bon Etat","45.18799832088985,5.720276827464144"
4207,PMR,"24 Avenue Félix Viallet",7231,20230504000000,,,Absent,"Bon Etat","45.19113815948471,5.7204852581984245"
1946,Livraison,"9 Rue Docteur Schweitzer",1121,20130610000000,,,"Bon Etat",Absent,"45.173214273775294,5.7079395652492675"
1945,"Dépose minute","9 Rue Docteur Schweitzer",1121,20130610000000,,,"Bon Etat","Bon Etat","45.17326026591092,5.707954610228406"
1944,"Dépose minute","9 Rue Docteur Schweitzer",,20130610000000,,,"Bon Etat","Bon Etat","45.17335335329279,5.707973051399425"
1451,PMR,"17 Cours de la Libération et du Général de Gaulle",7517,20230609000000,,,"Bon Etat","Bon Etat","45.17862918633577,5.716116447391941"
3727,"Vélos électriques et trotinettes en libre-service","31 Rue Berthe de Boissieux",3027,20230328000000,,,"Bon Etat",,"45.18351512816686,5.721653525605239"
3739,PMR,"40 Boulevard Gambetta",800,20230328000000,,,"Bon Etat","Bon Etat","45.185393345432125,5.725061824884582"
3738,PMR,"40 Boulevard Gambetta",800,20230328000000,,,"Bon Etat","Bon Etat","45.18541537524119,5.725047665636881"
3941,Livraison,"2 BIS Rue Pierre Dupont",850,20230417000000,,,"Bon Etat",Absent,"45.18143078254999,5.7164335173994205"
4383,Livraison,"9 Rue Beethoven",6924,20230525000000,,,Dégradé,"Bon Etat","45.184593657890346,5.713824779132251"
225,PMR,"28 Rue Louise Michel",5642,20080717000000,,,"Bon Etat",Absent,"45.16934594615915,5.709013358688002"
4311,Livraison,"57 Boulevard Maréchal Foch",7390,20230512000000,,,"Bon Etat","Bon Etat","45.180307859994755,5.717528665889253"
908,Livraison,"57 Boulevard Maréchal Foch",7390,20110702000000,,,"Bon Etat","Bon Etat","45.18031322675159,5.7176098790602"
1081,Livraison,"2 Boulevard de l'Esplanade",7334,20111003000000,,,Dégradé,"Bon Etat","45.194296079455576,5.718858264656227"
646,PMR,"21 A Rue Commandant Perreau",1740,,,,"Bon Etat","Bon Etat","45.182986934910275,5.743749248391386"
1864,Livraison,"3 Rue Docteur Hermite",3552,20230418000000,,,"Bon Etat","Bon Etat","45.181602467589514,5.713707405731233"
35,PMR,"3 Rue Docteur Hermite",3552,20080717000000,,,"Bon Etat","Bon Etat","45.18158503739114,5.714262827206719"
660,PMR,"6 Rue Jules Lemaître",5896,,,,"Bon Etat","Bon Etat","45.168725858318325,5.736462433072297"
3041,"Bornes de recharge électrique","2 BIS Rue Moyrand",,20140923000000,,,"Bon Etat","Bon Etat","45.18069305092058,5.741291992559179"
273,PMR,"2 BIS Rue Moyrand",5400,20080717000000,,,"Bon Etat","Bon Etat","45.18062254174217,5.7411599906788116"
4175,PMR,"29 Quai Claude Bernard",3346,20230428000000,,,"Bon Etat","Bon Etat","45.19304073565892,5.717071245842391"
27,PMR,"29 Quai Claude Bernard",3346,20080717000000,,,"Bon Etat","Bon Etat","45.19306734984938,5.717008389146288"
1085,Livraison,"48 Route de Lyon",549,20111003000000,,,Dégradé,"Bon Etat","45.19696295143602,5.718724070213718"
1001,PMR,"31 Avenue Teisseire",,20110928000000,,,,,"45.169210276219054,5.74265214385564"
4475,PMR,"1 TER Rue Élisée Reclus",7778,20230620000000,,,"Bon Etat","Bon Etat","45.18074284205563,5.727444286414403"
3653,PMR,"3 Rue de la Liberté",6598,20230320000000,,,Dégradé,"Bon Etat","45.188704010044646,5.730120480973272"
4399,"Vélos électriques et trotinettes en libre-service","38 Cours de la Libération et du Général de Gaulle",7498,20230608000000,,,"Bon Etat",,"45.17644400539893,5.714901214592984"
3449,PMR,"10 Rue Henry Le Chatelier",5456,20230215000000,,,"Bon Etat","Bon Etat","45.18634884152967,5.7115006997224835"
3546,Livraison,"24 Avenue Maréchal Randon",6481,20230310000000,,,Dégradé,"Bon Etat","45.19770417199052,5.737234722428783"
3480,PMR,"3 Rue Adrien Ricard",87,20230228000000,,,Dégradé,"Bon Etat","45.19151229462668,5.7089612034295625"
3,PMR,"3 Rue Adrien Ricard",87,20080717000000,,,Dégradé,"Bon Etat","45.191541126340134,5.708964806328986"
436,PMR,"17 Rue René Thomas",6265,,,,"Bon Etat","Bon Etat","45.190114202221444,5.710165591913"
2965,Livraison,"50 Cours Jean Jaurès",7091,20140526000000,,,"Bon Etat","Bon Etat","45.18773113215183,5.71873478672221"
4092,Livraison,"50 Cours Jean Jaurès",7091,20230426000000,,,"Bon Etat","Bon Etat","45.187670273579606,5.718715537862354"
52,PMR,"54 BIS Cours Jean Jaurès",5298,20140731000000,,,"Bon Etat","Bon Etat","45.18731046755476,5.718585086364258"
4382,Livraison,"2 Rue du 4ème Régiment du Génie",6680,20230525000000,,,"Bon Etat","Bon Etat","45.185101170801,5.729623871647954"
3750,PMR,"2 Rue du 4ème Régiment du Génie",670,20230331000000,,,"Bon Etat","Bon Etat","45.18498220128697,5.729742035667945"
440,PMR,"2 Rue du 4ème Régiment du Génie",670,20140428000000,,,"Bon Etat","Bon Etat","45.184951215860494,5.729771664565993"
3793,PMR,"20 Rue Marceau",3059,20230403000000,,,"Bon Etat","Bon Etat","45.183031417176124,5.721639376295968"
1744,Livraison,"20 Rue Marceau",3059,20120601000000,,,"Bon Etat","Bon Etat","45.182997358205164,5.721663272306867"
4291,PMR,"2 BIS Quai Mounier",304,20230511000000,,,Dégradé,"Bon Etat","45.195286145605316,5.729602063007515"
2264,Autopartage,"46 Quai Xavier Jouvin",2599,20130627000000,,,"Bon Etat","Bon Etat","45.19578974301397,5.730407268835723"
4289,"Vélos électriques et trotinettes en libre-service","46 Quai Xavier Jouvin",2599,20230511000000,,,"Bon Etat",,"45.195823623600944,5.730462686352638"
3541,PMR,"33 Avenue Maréchal Randon",651,20230310000000,,,"Bon Etat","Bon Etat","45.19664066352388,5.736065383603985"
3540,PMR,"33 Avenue Maréchal Randon",651,20230311000000,,,"Bon Etat","Bon Etat","45.196667249325515,5.736100221976424"
1299,"Transport de fond","41 Rue Alfred de Vigny",1248,20120418000000,,,,,"45.16642621046977,5.723112360388292"
4479,"Vélos électriques et trotinettes en libre-service","1 Rue Édouard Vaillant",7832,20230621000000,,,"Bon Etat",,"45.17627655206759,5.729620586422119"
4231,Livraison,"4 Boulevard Édouard Rey",579,20230504000000,,,"Bon Etat","Bon Etat","45.19212905389142,5.721887402093302"
4230,Livraison,"4 Boulevard Édouard Rey",579,20230504000000,,,"Bon Etat","Bon Etat","45.19216253834974,5.721850288346074"
3804,PMR,"32 Rue Thiers",3621,20230403000000,,,Dégradé,"Bon Etat","45.186148507158435,5.720407469448702"
4062,"Police municipale","15 Rue d'Arménie",7072,20230425000000,,,"Bon Etat",Absent,"45.19285148309883,5.711192057653205"
4061,"Police municipale","15 Rue d'Arménie",7072,20230425000000,,,"Bon Etat",Absent,"45.192903744765516,5.711166874792178"
4060,"Police municipale","15 Rue d'Arménie",7072,20230425000000,,,"Bon Etat",Absent,"45.19295611587852,5.711141639144234"
4059,"Police municipale","15 Rue d'Arménie",7072,20230425000000,,,"Bon Etat",Absent,"45.19300501470109,5.71111807661662"
3534,Livraison,"59 Rue Bizanet",5712,20230310000000,,,"Bon Etat","Bon Etat","45.197109984478494,5.735982471572719"
3533,Livraison,"59 Rue Bizanet",5712,20230310000000,,,"Bon Etat","Bon Etat","45.197102599241994,5.735904119142631"
3532,Livraison,"59 Rue Bizanet",5712,20230310000000,,,"Bon Etat","Bon Etat","45.19709570925126,5.735831021469955"
653,PMR,"22 Rue Gerard Philipe",5817,,,,"Bon Etat","Bon Etat","45.16962492140074,5.733808892672018"
57,PMR,"13 Rue Jean Macé",3344,20080717000000,,,"Bon Etat",Absent,"45.192502071413244,5.715772092989369"
157,PMR,"36 Boulevard Maréchal Leclerc",6493,20080717000000,,,"Bon Etat","Bon Etat","45.193207446737404,5.736266248629197"
3521,PMR,"17 Boulevard Maréchal Leclerc",6388,20230308000000,,,Dégradé,"Bon Etat","45.19300589248789,5.737575030509997"
1328,Livraison,"23 Cours de la Libération et du Général de Gaulle",2264,20120910000000,,,"Bon Etat","Bon Etat","45.178200026889265,5.715972834337956"
3565,PMR,"5 Rue Malakoff",6529,20230315000000,,,"Bon Etat","Bon Etat","45.18879470886625,5.738558443704003"
3564,"Vélos électriques et trotinettes en libre-service","5 Rue Malakoff",1999,20230315000000,,,"Bon Etat",,"45.18889418953375,5.738718724742926"
2304,Autopartage,"5 Rue Malakoff",1999,20130627000000,,,Erroné,"Bon Etat","45.18888531220469,5.738569135746218"
272,PMR,"1 Rue Montesquieu",7830,20080717000000,,,"Bon Etat","Bon Etat","45.17595522705973,5.7289594826873165"
4228,"Vélos électriques et trotinettes en libre-service","1 Rue Docteur Mazet",7243,20230504000000,,,"Bon Etat",,"45.19205066288902,5.721295837622947"
3037,"Bornes de recharge électrique","3 Place Jean Achard",5338,20140923000000,,,"Bon Etat","Bon Etat","45.189379023357304,5.729340047767256"
3618,Autopartage,"3 Place Jean Achard",5338,20230317000000,,,"Bon Etat","Bon Etat","45.18944316479668,5.729532080847604"
3617,Autopartage,"3 Place Jean Achard",5338,20230317000000,,,"Bon Etat","Bon Etat","45.189429765150436,5.729491963526231"
