barrette_id,barrette_place_nb_total,voie,barrette_type_nom,barrette_secteur_controle,barrette_zone_tarif,barrette_datecre,barrette_controle,barrette_sign_horiz_nom,barrette_peint_date,barrette_place_nb_active,geo_shape,geo_point_2d
6701,3.0,Rue des Bergers,Épis,34.0,violet,20230403000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7211472,45.1864573],[5.7212389,45.1864216]]}","45.186439420293866,5.721193076287815"
6702,9.0,Rue des Bergers,Épis,34.0,violet,20230403000000.0,1,Bon Etat,,9.0,"{""type"":""LineString"",""coordinates"":[[5.7212982,45.1863983],[5.7215878,45.1862939]]}","45.186346082327795,5.721443011033789"
6703,5.0,Rue des Bergers,Long,34.0,violet,20230403000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.72161,45.1862942],[5.7219115,45.1861843]]}","45.18623925396024,5.721760760248703"
6704,6.0,Rue des Bergers,Long,34.0,violet,20230403000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7220157,45.1861463],[5.7223949,45.1860023]]}","45.18607431673283,5.722205310810246"
6705,6.0,Rue des Bergers,Long,,,20230403000000.0,1,Bon Etat,,5.5,"{""type"":""LineString"",""coordinates"":[[5.7222489,45.1859987],[5.7226257,45.1858619]]}","45.185930297821486,5.722437312521635"
6706,3.0,Rue Aubert Dubayet,Long,19.0,vert,20230403000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7238677,45.1861148],[5.7239835,45.1859804]]}","45.18604760727871,5.723925624847277"
6707,5.0,Rue des Bons Enfants,Long,27.0,orange,20230403000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7227575,45.187423],[5.7225681,45.1872388]]}","45.18733088837388,5.722662760689365"
6708,11.0,Rue Condorcet,Long,11.0,violet,20230403000000.0,1,Dégradé,,8.0,"{""type"":""LineString"",""coordinates"":[[5.721453,45.1854638],[5.720744,45.1855522]]}","45.185507997558965,5.721098501912074"
6709,2.0,Place Condorcet,Long,11.0,violet,20230403000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7201103,45.1855366],[5.7202292,45.185522]]}","45.18552932838697,5.7201697412392996"
6710,2.0,Place Condorcet,Long,11.0,violet,20230403000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7200969,45.1854892],[5.7202255,45.185474]]}","45.185481576148334,5.7201611861754404"
7196,2.0,Avenue de Suède,Bataille,59.0,vert,20230502000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7139669,45.1854184],[5.7140342,45.1854135]]}","45.185415945320074,5.714000535944286"
7197,5.0,Chemin Vulcain,Épis,52.0,vert,20230502000000.0,1,Absent,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7074342,45.1815065],[5.7073949,45.1813991]]}","45.18145283529167,5.7074145303178225"
7198,5.0,Quai de la Graille,Bataille,58.0,vert,20230502000000.0,1,Dégradé,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7142748,45.195976],[5.714288,45.1958511]]}","45.195913524961014,5.714281381100844"
7199,3.0,Quai de la Graille,Long,58.0,vert,20230502000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7144035,45.195568],[5.7144247,45.1954838],[5.7144495,45.1954107]]}","45.1954875047051,5.714425888439318"
7200,5.0,Quai de la Graille,Long,58.0,vert,20230502000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7145685,45.1951582],[5.71469,45.1949161]]}","45.195037164141695,5.714629245444655"
7201,3.0,Rue Élie Vernet,Long,58.0,vert,20230502000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7136052,45.1971752],[5.7137356,45.197052]]}","45.19711359668932,5.713670418256268"
7202,1.0,Rue Élie Vernet,Long,58.0,vert,20230502000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7137636,45.1970251],[5.7138338,45.1969583]]}","45.19699169500417,5.713798699898488"
7203,3.0,Rue Élie Vernet,Long,58.0,vert,20230502000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7138785,45.1969176],[5.7139932,45.1968082]]}","45.19686289985362,5.713935855319327"
7204,5.0,Rue Élie Vernet,Long,58.0,vert,20230502000000.0,1,Dégradé,,5.0,"{""type"":""LineString"",""coordinates"":[[5.714018,45.1967676],[5.7142146,45.196593]]}","45.196680305324165,5.714116292564109"
7205,8.0,Rue Élie Vernet,Long,58.0,vert,20230502000000.0,1,Dégradé,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7139479,45.1967582],[5.7136332,45.1970578]]}","45.19690800565856,5.713790543173818"
7206,7.0,Rue Élie Vernet,Long,58.0,vert,20230502000000.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7135876,45.1971011],[5.7132892,45.1973811]]}","45.197241137975425,5.713438359147236"
7207,3.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7142179,45.1977462],[5.7140268,45.1977373]]}","45.19774174745707,5.714122338268234"
7208,2.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7135188,45.1977127],[5.7133818,45.197706]]}","45.19770933699695,5.71345033009634"
7209,3.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7130493,45.1976796],[5.7133019,45.1976947]]}","45.197687142619415,5.713175589831472"
7248,10.0,Quai de la Graille,Long,58.0,vert,20230509000000.0,1,Bon Etat,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7142848,45.1982943],[5.7143037,45.1978208]]}","45.198057548597276,5.714294234597007"
7249,9.0,Rue Roger Josserand,Long,58.0,vert,20230509000000.0,1,Bon Etat,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7135131,45.1989407],[5.7129048,45.1988033]]}","45.198872001936586,5.713208966717451"
7250,6.0,Rue Roger Josserand,Long,58.0,vert,20230509000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7128,45.1987816],[5.7123791,45.1986894]]}","45.19873547030591,5.712589531441704"
7251,5.0,Rue Roger Josserand,Long,58.0,vert,20230509000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7127732,45.1988394],[5.7123548,45.1987484]]}","45.198793866129705,5.712564014414266"
7252,1.0,Rue Roger Josserand,Long,58.0,vert,20230509000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7120989,45.1986284],[5.7121723,45.198645]]}","45.19863672775902,5.712135601898376"
7253,6.0,Rue Henry Duffourd,Long,58.0,vert,20230509000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7124764,45.1981336],[5.7125418,45.1978459]]}","45.1979897151475,5.712509074558268"
7254,6.0,Rue Henry Duffourd,Long,58.0,vert,20230509000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7124767,45.1977915],[5.7124083,45.1981002]]}","45.19794587999621,5.712442494959662"
7255,8.0,Rue Ernest Hareux,Long,63.0,vert,20230509000000.0,1,Bon Etat,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7128109,45.2001377],[5.7132929,45.2002481]]}","45.200192939056954,5.713051887783387"
7256,2.0,Rue Ernest Hareux,Long,63.0,vert,20230509000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7132739,45.2001835],[5.7131349,45.2001522]]}","45.200167846893734,5.7132043865996085"
7257,5.0,Rue Ernest Hareux,Long,63.0,vert,20230509000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7130729,45.2001378],[5.712736,45.2000628]]}","45.20010028847459,5.712904429820076"
7258,4.0,Rue Fernand Rouvière,Long,63.0,vert,20230509000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7134506,45.2004399],[5.7133707,45.2006126]]}","45.20052623426377,5.713410639265316"
7259,4.0,Rue Charles Bertier,Long,63.0,vert,20230509000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7135459,45.2008687],[5.713262,45.2008053]]}","45.200837005495316,5.7134039417987434"
7260,10.0,Rue Charles Bertier,Long,63.0,vert,20230509000000.0,1,Bon Etat,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7129978,45.2007444],[5.7123388,45.2005961]]}","45.20067027411035,5.712668303970279"
7261,4.0,Rue Charles Bertier,Long,63.0,vert,20230509000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7131657,45.2008401],[5.7134162,45.2008968]]}","45.200868461189515,5.713290976217996"
7262,13.0,Rue Charles Bertier,Long,63.0,vert,20230509000000.0,1,Bon Etat,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7105256,45.2002486],[5.7117898,45.2005274]]}","45.20038797030408,5.711157718784023"
7263,1.0,Rue Charles Bertier,Long,63.0,vert,20230509000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7114351,45.2003925],[5.7115114,45.200409]]}","45.200400752709854,5.7114732262867545"
7264,12.0,Rue Charles Bertier,Long,63.0,vert,20230509000000.0,1,Bon Etat,,12.0,"{""type"":""LineString"",""coordinates"":[[5.7112943,45.2003608],[5.7105502,45.2001957]]}","45.20027823121589,5.710922289988048"
7265,3.0,Rue de Vassieux en Vercors,Long,61.0,vert,20230509000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7073885,45.2003806],[5.7075418,45.2004787]]}","45.200429642050906,5.707465127993004"
7266,5.0,Rue de Vassieux en Vercors,Long,61.0,vert,20230509000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7075134,45.2003643],[5.7077751,45.2005354]]}","45.20044980923201,5.7076442538565955"
7267,3.0,Rue de Vassieux en Vercors,Long,61.0,vert,20230509000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7076502,45.2005508],[5.7078055,45.2006527]]}","45.200601745060226,5.707727839793"
7269,3.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7078109,45.2007418],[5.7077037,45.2008711]]}","45.20080647274533,5.707757284691997"
7270,8.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7075608,45.2009938],[5.7072065,45.2012608]]}","45.20112729620685,5.707383657492093"
7271,2.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7073674,45.2012461],[5.7074551,45.2011782]]}","45.201212177438,5.70741128883866"
7272,3.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7069358,45.2014757],[5.7070679,45.201375]]}","45.20142537066805,5.707001871614823"
7273,6.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7071145,45.2014373],[5.7068558,45.2016363]]}","45.20153681921842,5.706985163119575"
7274,3.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7068264,45.2015554],[5.7066916,45.2016593]]}","45.20160735917703,5.706759020523009"
7275,1.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7067763,45.2016964],[5.7068165,45.201666]]}","45.20168120693958,5.706796380644974"
7276,2.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.706673,45.2017762],[5.7067549,45.2017105]]}","45.20174333269297,5.706713944543672"
7277,2.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7064598,45.2018346],[5.7065527,45.2017636]]}","45.201799125970524,5.706506251173192"
7278,1.0,Rue René Maus,Long,66.0,globale,20230509000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7060987,45.2016717],[5.7061407,45.2016973]]}","45.20168453429368,5.7061197351444415"
7279,1.0,Rue René Maus,Long,61.0,vert,20230509000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7058902,45.2016089],[5.7059351,45.2016349]]}","45.20162190653021,5.705912608818325"
7280,1.0,Rue Capitaine Lanvin-Lespiau,Long,66.0,globale,20230509000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7052249,45.2021877],[5.70527,45.2022187]]}","45.2022032071152,5.70524742815059"
7281,1.0,Rue Capitaine Lanvin-Lespiau,Long,66.0,globale,20230509000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7053001,45.2021809],[5.7053536,45.2022155]]}","45.20219820368973,5.705326840642413"
7282,1.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7054865,45.2025682],[5.7055423,45.202526]]}","45.20254706058831,5.705514421194896"
7283,8.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7050597,45.2029002],[5.7054101,45.2026242]]}","45.20276221251484,5.705234897751888"
7284,4.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7051677,45.2029269],[5.705346,45.2027917]]}","45.20285929547741,5.705256889627577"
7285,3.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Absent,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7047584,45.2032406],[5.7046214,45.2033398]]}","45.20329020209047,5.704689900044343"
7286,6.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7047352,45.2031511],[5.7044697,45.2033492]]}","45.2032501388712,5.704602457153417"
6546,3.0,Rue Dolomieu,Long,23.0,vert,20230316000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7355282,45.188269],[5.7353522,45.1882066]]}","45.18823783203598,5.735440193129946"
6547,2.0,Rue Dolomieu,Long,23.0,vert,20230316000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.735308,45.1881919],[5.735193,45.1881499]]}","45.188170890130635,5.73525051398597"
6548,4.0,Rue Dolomieu,Long,23.0,vert,20230316000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7345924,45.1879437],[5.7343575,45.1878639]]}","45.187903793321894,5.734474921359402"
6549,3.0,Rue Dolomieu,Long,23.0,vert,20230316000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7342667,45.1878345],[5.7340956,45.187776]]}","45.18780522770413,5.734181117437562"
6550,4.0,Rue des Dauphins,Long,56.0,vert,20230316000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.736807,45.1877502],[5.7369435,45.1875708]]}","45.187660522640805,5.7368752266955045"
6551,11.0,Rue des Dauphins,Long,56.0,vert,20230316000000.0,1,Bon Etat,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7366951,45.1879651],[5.7363468,45.1884086]]}","45.188186866066765,5.736520923656984"
6552,2.0,Rue Mably,Long,20.0,vert,20230316000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7336394,45.1887136],[5.7337671,45.1887583]]}","45.188735956408784,5.733703273650455"
6553,2.0,Rue Mably,Long,,,20230316000000.0,1,Bon Etat,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7335622,45.1887299],[5.7333978,45.1886713]]}","45.18870059981601,5.73348000422494"
7040,1.0,Square des Fusillés,Long,15.0,vert,20230425000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7047418,45.1887887],[5.7047401,45.1887491]]}","45.1887688793679,5.704740967215896"
7041,3.0,Square des Fusillés,Long,15.0,vert,20230425000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7047163,45.1883621],[5.7047027,45.1882051]]}","45.18828359550612,5.704709513471407"
7042,6.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7056736,45.1859478],[5.7056589,45.1856775]]}","45.18581264531185,5.70566625981282"
7043,3.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.705657,45.1856414],[5.7056498,45.1855079]]}","45.18557467000173,5.7056533905287905"
7044,1.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7057991,45.1856438],[5.7057964,45.1856016]]}","45.185622718562996,5.705797722516969"
7045,1.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,0.0,"{""type"":""LineString"",""coordinates"":[[5.705809,45.1858691],[5.7058072,45.1858277]]}","45.18584841256899,5.705808129279792"
7046,1.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Absent,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7057697,45.185261],[5.7057682,45.1852134]]}","45.1852371852752,5.705768928320204"
7047,5.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7056141,45.1850624],[5.7055992,45.1847687]]}","45.18491551274208,5.705606650231012"
7048,2.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7056964,45.1839321],[5.70569,45.1838399]]}","45.18388601048178,5.7056931604218875"
7049,10.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7055461,45.1836789],[5.705518,45.1832081]]}","45.183443471414634,5.705532059844396"
7050,3.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7055151,45.1831117],[5.705507,45.1829479]]}","45.18302982173549,5.705511073882714"
7051,5.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7054972,45.1828818],[5.7054851,45.1826258]]}","45.182753810753226,5.705491115930421"
7052,1.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7054455,45.1819598],[5.7054487,45.182]]}","45.18197989893957,5.705447083963807"
7053,12.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7056166,45.1826234],[5.7056474,45.1831988]]}","45.18291109277256,5.705631999903627"
7054,3.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7056499,45.1832454],[5.7056573,45.1833827]]}","45.18331402844389,5.705653580337523"
7055,2.0,Rue Ampère,Long,40.0,vert,20230425000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7054448,45.1819024],[5.7054394,45.1818164]]}","45.18185938375768,5.705442071904814"
7056,2.0,Rue Ampère,Long,,,20230425000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7055903,45.1817157],[5.7055853,45.1816245]]}","45.18167009182366,5.705587812602216"
7057,5.0,Rue Ampère,Long,,,20230425000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7053457,45.1808045],[5.7053303,45.1805443]]}","45.18067437961213,5.7053380017348765"
7058,2.0,Rue des Arts et Métiers,Bataille,40.0,vert,20230425000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7046729,45.186248],[5.7046715,45.1862033]]}","45.18622566202892,5.704672210910319"
7059,7.0,Rue des Arts et Métiers,Long,40.0,vert,20230425000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.704447,45.184643],[5.7044383,45.1844571]]}","45.18455002843092,5.7044426499898835"
7060,2.0,Rue Gustave Eiffel,Bataille,40.0,vert,20230425000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7034949,45.1833976],[5.7035714,45.1833964]]}","45.18339699272484,5.703533147802701"
7061,1.0,Rue Gustave Eiffel,Bataille,40.0,vert,20230425000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7036399,45.1833985],[5.7036812,45.1833973]]}","45.183397907191434,5.703660551545999"
7062,4.0,Rue Gustave Eiffel,Long,66.0,globale,20230425000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7035022,45.1833336],[5.7037518,45.1833335]]}","45.18333358110654,5.70362701384458"
7063,2.0,Rue Victor Lastella,Long,40.0,vert,20230425000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7050835,45.1843011],[5.7052438,45.1842956]]}","45.18429830993311,5.705163620378292"
7210,2.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.712773,45.1976639],[5.7129158,45.1976716]]}","45.197667765541055,5.7128444122297335"
7211,1.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7126469,45.1976565],[5.7127158,45.1976608]]}","45.19765866515844,5.712681339470185"
7212,3.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7122107,45.1975541],[5.7124218,45.1975654]]}","45.197559724733225,5.712316275078107"
7213,1.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7124604,45.1975674],[5.7125197,45.1975701]]}","45.19756878036561,5.712490080044679"
7214,2.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.712584,45.1975722],[5.7127187,45.1975802]]}","45.19757618954044,5.712651365160081"
7215,6.0,Rue du Villard de Lans,Long,58.0,vert,20230502000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7137099,45.1976376],[5.7141284,45.1976622]]}","45.19764987956087,5.71391910949394"
6996,1.0,Avenue de Vizille,Long,35.0,vert,20230424000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7157082,45.1876923],[5.7157291,45.1876482]]}","45.1876702112651,5.7157186698330396"
6997,4.0,Avenue de Vizille,Long,35.0,vert,20230424000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7158211,45.1874515],[5.7159102,45.1872609]]}","45.18735617778533,5.715865675124039"
6998,1.0,Avenue de Vizille,Long,35.0,vert,20230424000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7160703,45.1869186],[5.7160941,45.1868678]]}","45.1868932088699,5.7160821830413315"
6999,2.0,Avenue de Vizille,Long,35.0,vert,20230424000000.0,1,,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7161263,45.1868049],[5.7161704,45.1867023]]}","45.186753583523156,5.716148342623491"
7000,2.0,Rue Abbé Grégoire,Long,31.0,orange,20230424000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7126677,45.1880865],[5.7126409,45.187955]]}","45.18802075689064,5.712654315332111"
7287,7.0,Rue Aimé Requet,Long,66.0,globale,20230509000000.0,1,Absent,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7044219,45.2033862],[5.7040845,45.2036378]]}","45.20351198267756,5.704253151829953"
7288,4.0,Rue Abbé Pierre,Long,66.0,globale,20230509000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7036037,45.2036589],[5.7034154,45.2035384]]}","45.203598666262025,5.703509561410412"
7619,5.0,Rue Élisée Chatin,Long,44.0,vert,20230614000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7229916,45.1796172],[5.7230874,45.1793783]]}","45.179497738229585,5.7230395151526325"
7620,1.0,Rue Élisée Chatin,Long,44.0,vert,20230614000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7231032,45.1793357],[5.7231215,45.1792951]]}","45.17931538639024,5.723112372097987"
7621,2.0,Rue Élisée Chatin,Long,44.0,vert,20230614000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7231379,45.1792455],[5.7231526,45.1792076],[5.7231519,45.179193],[5.723141,45.1791417]]}","45.17919694650849,5.7231458597002085"
7592,6.0,Rue Paul Janet,Long,41.0,vert,20230613000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7304575,45.1830559],[5.7304687,45.182791]]}","45.18292346900152,5.730463087192634"
7593,14.0,Rue Paul Janet,Long,41.0,vert,20230613000000.0,1,Dégradé,,14.0,"{""type"":""LineString"",""coordinates"":[[5.7304701,45.1827238],[5.7304751,45.1825973],[5.7303905,45.1824424],[5.7303808,45.1824267],[5.730361,45.1824112],[5.7300845,45.1821871]]}","45.182464749828256,5.73036033259874"
6662,1.0,Rue Hoche,Long,66.0,globale,20230328000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7275138,45.1854396],[5.7276033,45.1854686]]}","45.185454077180616,5.727558544160222"
6663,4.0,Rue Hoche,Long,21.0,vert,20230328000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7261966,45.1850166],[5.7259455,45.1849303]]}","45.18497346673375,5.726071041171742"
6664,1.0,Rue Hoche,Long,21.0,vert,20230328000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.72579,45.1848777],[5.725874,45.184906]]}","45.18489189436974,5.725831975707125"
6665,2.0,Rue Berthe de Boissieux,Long,45.0,violet,20230328000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7251644,45.184692],[5.7250178,45.1846431]]}","45.184667592024674,5.725091096587775"
6666,1.0,Rue Kléber,Long,21.0,vert,20230328000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.722152,45.1843475],[5.7220878,45.1843194]]}","45.184333432876585,5.722119882970411"
6667,6.0,Rue Humbert II,Long,19.0,vert,20230328000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7236771,45.1852068],[5.7232904,45.1850782]]}","45.185142515113704,5.723483730299929"
6668,3.0,Rue Humbert II,Long,19.0,vert,20230328000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7222477,45.1847839],[5.7224447,45.184851]]}","45.184817443898325,5.722346182836124"
6669,5.0,Rue Humbert II,Long,19.0,vert,20230328000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.722672,45.184868],[5.7229512,45.1849603]]}","45.184914108377484,5.722811626757746"
6670,2.0,Rue Humbert II,Long,19.0,vert,20230328000000.0,1,Bon Etat,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7229797,45.1849697],[5.7231193,45.1850148]]}","45.184992257211974,5.7230494837454415"
